user_id,net_id,lever_num,degree,Authenticity
4475495406629639.0,14,1,1,fake
4475495586764821.0,14,1,1,fake
4475495624631251.0,14,1,1,fake
4475495699338225.0,14,1,1,fake
4475495796251161.0,14,1,1,fake
4475495846394862.0,14,1,1,fake
4475496043236974.0,14,1,1,fake
4475496408101280.0,14,1,1,fake
4475496446565917.0,14,1,1,fake
4475496550665471.0,14,1,1,fake
4475496580609009.0,14,1,1,fake
4475496588546621.0,14,1,1,fake
4475496710762857.0,14,1,1,fake
4475496739552680.0,14,1,1,fake
4475496777423033.0,14,1,1,fake
4475496807266896.0,14,1,1,fake
4475496932653448.0,14,1,1,fake
4475496961917440.0,14,1,1,fake
4475496970835202.0,14,1,1,fake
4475497012185381.0,14,1,1,fake
4475497021054182.0,14,1,1,fake
4475497029745957.0,14,1,2,fake
4475497050013959.0,14,1,1,fake
4475497117381301.0,14,1,1,fake
4475497184007326.0,14,1,1,fake
4475497226106356.0,14,1,1,fake
4475497364713183.0,14,1,1,fake
4475497414742343.0,14,1,1,fake
4475497553615942.0,14,1,1,fake
4475497579071229.0,14,1,1,fake
4475497591486850.0,14,1,1,fake
4475497600100636.0,14,1,1,fake
4475497691736722.0,14,1,1,fake
4475497864206604.0,14,1,1,fake
4475497868613362.0,14,1,1,fake
4475497944073961.0,14,1,1,fake
4475497985900126.0,14,1,1,fake
4475498078208290.0,14,1,1,fake
4475498157297216.0,14,1,1,fake
4475498182297277.0,14,2,1,fake
4475498274816748.0,14,1,1,fake
4475498313083848.0,14,1,1,fake
4475498324863877.0,14,1,1,fake
4475498438636287.0,14,1,1,fake
4475498443280425.0,14,1,1,fake
4475498446815612.0,14,1,1,fake
4475498518339580.0,14,1,1,fake
4475498581195634.0,14,1,1,fake
4475498623002130.0,14,1,1,fake
4475498635211211.0,14,1,1,fake
4475498694272488.0,14,2,1,fake
4475498698935660.0,14,1,1,fake
4475498706908221.0,14,1,1,fake
4475498762061458.0,14,1,1,fake
4475498904121722.0,14,1,1,fake
4475498921452303.0,14,1,1,fake
4475498946287239.0,14,1,1,fake
4475498959073659.0,14,1,2,fake
4475498975490673.0,14,1,1,fake
4475499030357872.0,14,1,1,fake
4475499034554573.0,14,1,1,fake
4475499055173577.0,14,1,1,fake
4475499096734088.0,14,1,1,fake
4475499114249284.0,14,1,1,fake
4475499159586400.0,14,1,1,fake
4475499252629325.0,14,1,1,fake
4475499293722742.0,14,1,1,fake
4475499344969232.0,14,1,1,fake
4475499349189128.0,14,1,1,fake
4475499352712338.0,14,1,1,fake
4475499357203990.0,14,1,1,fake
4475499374050818.0,14,1,1,fake
4475499428190674.0,14,1,1,fake
4475499587521416.0,14,1,1,fake
4475499596706995.0,14,1,1,fake
4475499600190270.0,14,1,1,fake
4475499646941269.0,14,1,1,fake
4475499671475775.0,14,1,1,fake
4475499714011519.0,14,2,2,fake
4475499746931956.0,14,1,1,fake
4475499784855058.0,14,1,1,fake
4475499810106198.0,14,1,1,fake
4475499839646456.0,14,1,1,fake
4475500183010660.0,14,1,1,fake
4475500204349347.0,14,1,1,fake
4475500208264230.0,14,1,1,fake
4475500229594576.0,14,1,1,fake
4475500296431178.0,14,1,1,fake
4475500346918016.0,14,1,1,fake
4475500359548729.0,14,1,1,fake
4475500392944786.0,14,1,1,fake
4475500464500451.0,14,1,1,fake
4475500602825692.0,14,1,1,fake
4475500611531572.0,14,1,2,fake
4475500627506083.0,14,1,1,fake
4475500690634604.0,14,1,1,fake
4475500771023346.0,14,1,1,fake
4475500825520698.0,14,1,1,fake
4475500854215338.0,14,1,1,fake
4475500968007599.0,14,1,1,fake
4475501001793257.0,14,1,1,fake
4475501051223242.0,14,1,1,fake
4475501055440746.0,14,3,1,fake
4475501122795620.0,14,1,1,fake
4475501127398096.0,14,1,1,fake
4475501223659142.0,14,1,1,fake
4475501261744470.0,14,1,1,fake
4475501265362496.0,14,1,1,fake
4475501298737637.0,14,1,1,fake
4475501348988096.0,14,1,1,fake
4475501370431810.0,14,1,1,fake
4475501383058384.0,14,1,1,fake
4475501407645129.0,14,1,1,fake
4475501433208628.0,14,1,1,fake
4475501793726900.0,14,1,1,fake
4475501839760756.0,14,1,1,fake
4475501944709361.0,14,1,1,fake
4475501974324080.0,14,1,1,fake
4475502272556342.0,14,1,1,fake
4475502280965228.0,14,1,1,fake
4475502410105556.0,14,1,1,fake
4475502490656892.0,14,1,1,fake
4475502498249404.0,14,1,1,fake
4475502531941886.0,14,1,1,fake
4475502578428169.0,14,1,1,fake
4475502582389895.0,14,1,1,fake
4475502670345032.0,14,1,1,fake
4475502716786490.0,14,1,1,fake
4475502775874134.0,14,1,1,fake
4475502800533954.0,14,1,1,fake
4475502842129640.0,14,1,1,fake
4475502905521833.0,14,1,1,fake
4475502943154053.0,14,1,1,fake
4475502993096790.0,14,1,1,fake
4475503043914925.0,14,1,1,fake
4475503065010514.0,14,1,1,fake
4475503123654953.0,14,1,1,fake
4475503475558798.0,14,1,1,fake
4475503496780648.0,14,1,1,fake
4475503584730366.0,14,1,1,fake
4475503589481295.0,14,1,1,fake
4475503715463393.0,14,1,1,fake
4475503790955451.0,14,1,1,fake
4475503795171012.0,14,1,1,fake
4475503844802624.0,14,1,1,fake
4475503879079286.0,14,1,1,fake
4475503903786920.0,14,1,1,fake
4475504012583549.0,14,1,1,fake
4475504029785590.0,14,1,1,fake
4475504260492479.0,14,1,1,fake
4475504394653780.0,14,1,1,fake
4475504452806546.0,14,1,1,fake
4475504457024202.0,14,1,1,fake
4475504624856464.0,14,1,1,fake
4475504629522135.0,14,1,1,fake
4475504637554599.0,14,1,1,fake
4475504667154160.0,14,1,1,fake
4475504784720929.0,14,1,1,fake
4475504880574696.0,14,1,1,fake
4475504893922474.0,14,1,1,fake
4475504897398337.0,14,1,1,fake
4475504923384873.0,14,1,1,fake
4475504951874300.0,14,1,1,fake
4475504965175507.0,14,1,1,fake
4475505174413805.0,14,1,1,fake
4475505241470732.0,14,1,1,fake
4475505325124484.0,14,1,1,fake
4475505497930434.0,14,1,1,fake
4475505569210759.0,14,1,1,fake
4475505728120477.0,14,1,1,fake
4475505912998590.0,14,1,1,fake
4475505979449982.0,14,1,1,fake
4475506026054282.0,14,1,1,fake
4475506139122544.0,14,1,1,fake
4475506227626946.0,14,1,3,fake
4475506239834822.0,14,1,1,fake
4475506299123925.0,14,1,1,fake
4475506306586553.0,14,1,1,fake
4475506332342464.0,14,1,1,fake
4475506428906630.0,14,1,2,fake
4475506579898507.0,14,1,1,fake
4475506579901293.0,14,1,1,fake
4475506717669134.0,14,1,1,fake
4475506785250511.0,14,1,1,fake
4475506969927083.0,14,1,1,fake
4475506969641125.0,14,1,1,fake
4475506974135381.0,14,1,1,fake
4475507011721790.0,14,1,1,fake
4475507011723713.0,14,1,1,fake
4475507137885924.0,14,1,1,fake
4475507162702569.0,14,1,1,fake
4475507174886501.0,14,1,1,fake
4475507258991290.0,14,1,1,fake
4475507372751008.0,14,1,1,fake
4475507393422055.0,14,1,1,fake
4475507402053884.0,14,1,1,fake
4475507439654537.0,14,1,1,fake
4475507456649344.0,14,1,1,fake
4475507804482630.0,14,1,1,fake
4475507854768658.0,14,1,1,fake
4475508052404236.0,14,1,1,fake
4475508060440329.0,14,1,1,fake
4475508102216954.0,14,1,1,fake
4475508194639126.0,14,1,1,fake
4475508231842312.0,14,1,1,fake
4475508270037277.0,14,1,1,fake
4475508290532271.0,14,1,1,fake
4475508303151299.0,14,1,1,fake
4475508307645216.0,14,1,1,fake
4475508416996062.0,14,1,1,fake
4475508496727302.0,14,1,1,fake
4475508538558409.0,14,1,1,fake
4475508538763229.0,14,1,1,fake
4475508685391708.0,14,1,1,fake
4475508710652018.0,14,1,1,fake
4475508815715341.0,14,1,1,fake
4475508907772506.0,14,1,1,fake
4475508915894062.0,14,1,1,fake
4475508999463964.0,14,1,1,fake
4475509004012922.0,14,1,1,fake
4475509402230304.0,14,1,1,fake
4475509407026802.0,14,1,1,fake
4475509545123261.0,14,1,1,fake
4475509666384916.0,14,1,2,fake
4475509675355886.0,14,1,1,fake
4475509704014512.0,14,1,1,fake
4475509755080192.0,14,1,1,fake
4475509771102580.0,14,1,1,fake
4475509788677568.0,14,1,1,fake
4475509843375721.0,14,1,1,fake
4475509901604334.0,14,1,1,fake
4475509910440374.0,14,1,1,fake
4475510216631417.0,14,1,1,fake
4475510245834694.0,14,1,1,fake
4475510261904614.0,14,1,1,fake
4475510375769483.0,14,1,1,fake
4475510538900927.0,14,1,1,fake
4475510757339368.0,14,1,1,fake
4475510861965272.0,14,1,1,fake
4475510891555575.0,14,1,2,fake
4475510954453571.0,14,1,1,fake
4475511034192904.0,14,1,1,fake
4475511100768876.0,14,1,1,fake
4475511172598060.0,14,2,1,fake
4475511248117277.0,14,1,1,fake
4475511302379919.0,14,1,1,fake
4475511382113948.0,14,1,1,fake
4475511432580738.0,14,1,1,fake
4475511512131437.0,14,1,1,fake
4475511638279931.0,14,1,1,fake
4475511772101290.0,14,1,1,fake
4475511785058976.0,14,1,1,fake
4475512153680798.0,14,1,1,fake
4475512182892619.0,14,1,1,fake
4475512200178710.0,14,1,1,fake
4475512216728920.0,14,1,1,fake
4475512254628542.0,14,1,3,fake
4475512263306518.0,14,1,1,fake
4475512321271607.0,14,1,1,fake
4475512326184246.0,14,1,1,fake
4475512346685010.0,14,1,1,fake
4475512380363491.0,14,1,1,fake
4475512435320256.0,14,1,1,fake
4475512514530696.0,14,1,1,fake
4475512703167212.0,14,1,1,fake
4475512711582130.0,14,1,1,fake
4475512758350315.0,14,1,1,fake
4475512967911671.0,14,1,1,fake
4475513248384923.0,14,1,1,fake
4475513492290591.0,14,1,1,fake
4475513542336331.0,14,1,1,fake
4475513563572574.0,14,2,1,fake
4475513571540769.0,14,1,1,fake
4475513576195847.0,14,1,1,fake
4475513626000722.0,14,1,1,fake
4475513630216230.0,14,1,1,fake
4475513634853662.0,14,1,1,fake
4475513655753925.0,14,1,1,fake
4475513659681622.0,14,2,1,fake
4475513709577237.0,14,1,1,fake
4475513802627670.0,14,1,1,fake
4475513848617158.0,14,1,1,fake
4475513978250306.0,14,1,1,fake
4475514066172572.0,14,1,1,fake
4475514066949606.0,14,1,1,fake
4475514498102599.0,14,1,1,fake
4475514611594735.0,14,1,1,fake
4475514670543005.0,14,1,1,fake
4475515261632894.0,14,1,1,fake
4475515341123281.0,14,1,1,fake
4475515643909523.0,14,1,1,fake
4475515983023747.0,14,1,1,fake
4475516184763135.0,14,1,1,fake
4475516209573476.0,14,1,1,fake
4475516231303537.0,14,1,1,fake
4475516482485183.0,14,1,1,fake
4475516490639392.0,14,1,1,fake
4475516541682321.0,14,1,1,fake
4475516599980628.0,14,1,1,fake
4475516633778345.0,14,1,1,fake
4475516847683541.0,14,1,1,fake
4475516956225712.0,14,1,1,fake
4475517124066670.0,14,1,1,fake
4475517300017949.0,14,1,1,fake
4475517313173528.0,14,1,1,fake
4475517312640467.0,14,1,1,fake
4475517723809399.0,14,1,1,fake
4475517753765622.0,14,1,1,fake
4475517937623084.0,14,1,1,fake
4475517933463393.0,14,1,1,fake
4475518029694248.0,14,1,1,fake
4475518214880782.0,14,1,1,fake
4475518286430201.0,14,1,1,fake
4475518525038650.0,14,1,1,fake
4475518651099668.0,14,1,1,fake
4475518818969946.0,14,1,1,fake
4475519230131199.0,14,1,1,fake
4475519237678231.0,14,1,1,fake
4475519515137939.0,14,1,1,fake
4475519586642707.0,14,1,1,fake
4475519627693623.0,14,1,1,fake
4475519841621710.0,14,1,1,fake
4475519909153848.0,14,2,1,fake
4475520064367935.0,14,1,1,fake
4475520307292519.0,14,1,1,fake
4475520509130038.0,14,1,1,fake
4475521158666950.0,14,1,1,fake
4475521632758046.0,14,1,1,fake
4475521641652465.0,14,1,1,fake
4475521746352630.0,14,1,1,fake
4475522229106100.0,14,1,1,fake
4475522274921077.0,14,1,1,fake
4475522589127712.0,14,1,1,fake
4475522752976884.0,14,1,1,fake
4475523063475572.0,14,1,1,fake
4475523101351061.0,14,1,1,fake
4475523432571224.0,14,1,1,fake
4475524032563437.0,14,1,1,fake
4475524036621189.0,14,1,1,fake
4475524045193694.0,14,1,1,fake
4475524116473101.0,14,1,1,fake
4475524401599773.0,14,1,1,fake
4475524573547019.0,14,1,1,fake
4475524799547236.0,14,1,1,fake
4475524930090898.0,14,1,1,fake
4475525151952299.0,14,1,1,fake
4475525332627547.0,14,1,1,fake
4475525563036094.0,14,1,1,fake
4475526104519929.0,14,1,1,fake
4475526251305599.0,14,1,1,fake
4475527110571783.0,14,1,1,fake
4475527790374815.0,14,1,1,fake
4475527840556765.0,14,1,1,fake
4475527883074087.0,14,1,1,fake
4475528553272874.0,14,1,1,fake
4475528830691561.0,14,1,1,fake
4475528872377780.0,14,1,1,fake
4475529040366879.0,14,1,1,fake
4475529514683345.0,14,1,1,fake
4475529849717181.0,14,1,1,fake
4475529979714422.0,14,1,1,fake
4475530210250294.0,14,1,1,fake
4475530528969372.0,14,1,1,fake
4475530738691250.0,14,1,1,fake
4475530772368599.0,14,1,1,fake
4475531087571602.0,14,1,1,fake
4475532122642278.0,14,1,1,fake
4475532189724584.0,14,1,1,fake
4475532193928206.0,14,1,1,fake
4475532295106557.0,14,1,1,fake
4475532378752655.0,14,1,1,fake
4475532907009138.0,14,1,1,fake
4475533116739424.0,14,1,1,fake
4475533159322295.0,14,1,1,fake
4475533397748890.0,14,1,1,fake
4475533574600683.0,14,1,1,fake
4475533746187963.0,14,1,1,fake
4475533963928424.0,14,1,1,fake
4475534040245773.0,14,1,1,fake
4475534194649959.0,14,1,1,fake
4475534312655160.0,14,1,1,fake
4475534387729911.0,14,1,1,fake
4475534908292550.0,14,1,1,fake
4475534954027479.0,14,1,1,fake
4475534966945708.0,14,1,1,fake
4475535050863256.0,14,1,1,fake
4475535172384908.0,14,1,1,fake
4475535218359968.0,14,1,1,fake
4475535407707531.0,14,1,1,fake
4475535877261298.0,14,1,1,fake
4475535999026568.0,14,1,1,fake
4475536137124517.0,14,1,1,fake
4475536270960117.0,14,1,1,fake
4475536296533512.0,14,1,1,fake
4475536493556272.0,14,1,1,fake
4475536908660341.0,14,1,1,fake
4475537185405485.0,14,1,1,fake
4475537345036735.0,14,1,1,fake
4475537424988633.0,14,1,1,fake
4475537474545352.0,14,1,2,fake
4475537500262417.0,14,1,1,fake
4475537696865383.0,14,1,1,fake
4475537701088258.0,14,1,1,fake
4475537710279191.0,14,1,1,fake
4475537722308509.0,14,1,1,fake
4475537726512114.0,14,1,1,fake
4475537886318180.0,14,1,1,fake
4475538112118935.0,14,1,1,fake
4475538167179217.0,14,1,1,fake
4475538326622919.0,14,1,1,fake
4475538384993036.0,14,1,1,fake
4475538389501429.0,14,1,1,fake
4475538603358817.0,14,1,1,fake
4475538749853260.0,14,1,1,fake
4475538867444520.0,14,1,1,fake
4475539131843057.0,14,1,1,fake
4475539295741354.0,14,1,1,fake
4475539467488622.0,14,1,1,fake
4475539513020472.0,14,1,1,fake
4475539798265087.0,14,1,1,fake
4475539870411443.0,14,1,1,fake
4475540214193305.0,14,1,1,fake
4475540222472107.0,14,1,1,fake
4475540319011585.0,14,1,1,fake
4475540797390219.0,14,1,1,fake
4475540859544338.0,14,1,1,fake
4475540867974899.0,14,1,1,fake
4475540951704317.0,14,1,1,fake
4475540956499629.0,14,1,1,fake
4475541212484796.0,14,1,1,fake
4475541291509783.0,14,1,1,fake
4475541464278881.0,14,1,1,fake
4475541472255105.0,14,1,1,fake
4475541489088898.0,14,1,1,fake
4475541598037333.0,14,1,1,fake
4475541636119005.0,14,1,1,fake
4475541732190808.0,14,1,1,fake
4475541811658949.0,14,1,1,fake
4475542021397495.0,14,1,1,fake
4475542441510000.0,14,1,1,fake
4475542671982629.0,14,1,1,fake
4475542697249489.0,14,1,1,fake
4475542763538151.0,14,1,1,fake
4475542844060699.0,14,1,1,fake
4475542885116579.0,14,1,1,fake
4475543095247330.0,14,1,1,fake
4475543170773853.0,14,1,1,fake
4475543309477527.0,14,1,1,fake
4475543317300982.0,14,2,1,fake
4475543552617871.0,14,1,1,fake
4475543992816945.0,14,1,1,fake
4475544119111673.0,14,1,1,fake
4475544172820134.0,14,1,1,fake
4475544563684600.0,14,1,1,fake
4475544714126557.0,14,1,1,fake
4475544764398000.0,14,1,1,fake
4475545016578172.0,14,1,1,fake
4475545154374627.0,14,1,1,fake
4475545171464093.0,14,1,1,fake
4475545201008908.0,14,1,1,fake
4475545222271754.0,14,1,1,fake
4475545313808035.0,14,1,1,fake
4475545465610057.0,14,1,1,fake
4475545678957954.0,14,1,1,fake
4475545750273900.0,14,1,1,fake
4475545884795422.0,14,1,1,fake
4475545976570414.0,14,1,1,fake
4475546001645007.0,14,1,1,fake
4475546052617464.0,14,1,1,fake
4475546488614179.0,14,2,1,fake
4475546677018806.0,14,1,1,fake
4475547394437833.0,14,1,1,fake
4475547650711396.0,14,1,1,fake
4475547877237273.0,14,1,1,fake
4475548011429089.0,14,1,1,fake
4475548187160598.0,14,1,1,fake
4475549001425476.0,14,1,1,fake
4475549193781403.0,14,1,1,fake
4475549219339328.0,14,1,1,fake
4475549382609294.0,14,1,1,fake
4475549529448205.0,14,1,1,fake
4475549654729798.0,14,1,1,fake
4475549923702598.0,14,1,1,fake
4475550241963049.0,14,1,1,fake
4475550615848372.0,14,1,1,fake
4475550783689082.0,14,1,1,fake
4475551148574747.0,14,1,1,fake
4475551408798643.0,14,1,1,fake
4475551412730662.0,14,1,1,fake
4475551429335879.0,14,1,1,fake
4475552041542303.0,14,1,1,fake
4475552129391100.0,14,1,1,fake
4475552171485850.0,14,1,1,fake
4475552188324872.0,14,1,1,fake
4475552309846764.0,14,1,1,fake
4475553123487753.0,14,1,1,fake
4475553299741106.0,14,1,1,fake
4475553622559723.0,14,1,1,fake
4475554285334981.0,14,1,1,fake
4475554285339637.0,14,1,1,fake
4475554306798787.0,14,1,1,fake
4475555150169807.0,14,1,1,fake
4475555187507773.0,14,1,1,fake
4475555778664307.0,14,1,1,fake
4475555829726791.0,14,1,1,fake
4475556017798243.0,14,1,1,fake
4475556495699315.0,14,1,1,fake
4475557137999681.0,14,1,1,fake
4475557381111874.0,14,1,1,fake
4475558383603727.0,14,1,1,fake
4475559406561958.0,14,1,1,fake
4475559642282976.0,14,1,1,fake
4475560023502228.0,14,1,1,fake
4475560245519242.0,14,1,1,fake
4475560375503974.0,14,1,1,fake
4475560530968347.0,14,1,1,fake
4475560560773500.0,14,1,1,fake
4475560908040428.0,14,1,1,fake
4475561106142573.0,14,1,1,fake
4475561391122420.0,14,1,1,fake
4475561647121791.0,14,1,1,fake
4475563425253447.0,14,1,1,fake
4475563752057909.0,14,1,1,fake
4475564553783204.0,14,1,1,fake
4475565333619071.0,14,1,1,fake
4475565450685271.0,14,1,1,fake
4475565798993503.0,14,1,1,fake
4475566046371298.0,14,1,1,fake
4475566256750095.0,14,1,1,fake
4475566905886477.0,14,1,1,fake
4475567615059175.0,14,1,2,fake
4475567711594200.0,14,1,1,fake
4475568064512412.0,14,1,1,fake
4475568575546201.0,14,1,1,fake
4475569285070626.0,14,1,1,fake
4475569784053217.0,14,1,1,fake
4475570559433631.0,14,1,1,fake
4475571058787811.0,14,1,1,fake
4475571117477396.0,14,1,1,fake
4475571171960865.0,14,1,1,fake
4475571809160253.0,14,1,1,fake
4475572095023316.0,14,1,1,fake
4475572460167947.0,14,1,1,fake
4475572799337197.0,14,1,1,fake
4475573395491223.0,14,1,1,fake
4475574351720178.0,14,1,1,fake
4475574473013748.0,14,1,1,fake
4475574577332992.0,14,1,1,fake
4475574766737338.0,14,1,1,fake
4475574955057744.0,14,1,1,fake
4475575144124405.0,14,1,1,fake
4475575589072067.0,14,1,1,fake
4475576548986111.0,14,1,1,fake
4475576741895145.0,14,1,1,fake
4475576867975729.0,14,1,1,fake
4475577191223839.0,14,1,1,fake
4475577195440980.0,14,1,1,fake
4475577220703750.0,14,1,1,fake
4475577324947385.0,14,1,1,fake
4475577404986010.0,14,1,1,fake
4475577416966975.0,14,1,1,fake
4475577941497312.0,14,1,1,fake
4475578042039985.0,14,1,1,fake
4475578877157435.0,14,1,1,fake
4475579086399866.0,14,1,1,fake
4475579263046898.0,14,1,1,fake
4475579695252394.0,14,1,1,fake
4475580671593031.0,14,1,1,fake
4475580735376612.0,14,1,1,fake
4475580810032795.0,14,1,1,fake
4475581393891004.0,14,1,1,fake
4475581456817696.0,14,1,1,fake
4475581729248251.0,14,1,1,fake
4475581758791572.0,14,1,1,fake
4475582081256967.0,14,1,1,fake
4475582315947655.0,14,1,1,fake
4475582601560317.0,14,1,1,fake
4475583167915884.0,14,1,2,fake
4475583705054148.0,14,1,1,fake
4475584409289656.0,14,1,1,fake
4475584556146177.0,14,1,1,fake
4475584665135316.0,14,1,1,fake
4475584866393045.0,14,1,1,fake
4475585235310196.0,14,1,1,fake
4475585537792517.0,14,1,1,fake
4475585994860659.0,14,1,1,fake
4475586137620695.0,14,1,1,fake
4475586623560058.0,14,1,1,fake
4475587039419260.0,14,1,1,fake
4475587504586128.0,14,1,1,fake
4475587559658575.0,14,1,1,fake
4475587957465477.0,14,1,1,fake
4475588989527257.0,14,1,1,fake
4475589488263221.0,14,1,1,fake
4475589714598879.0,14,1,1,fake
4475589752901427.0,14,1,1,fake
4475590050572011.0,14,1,1,fake
4475590613055434.0,14,1,1,fake
4475590822679049.0,14,1,1,fake
4475590930948805.0,14,1,1,fake
4475590939710912.0,14,1,1,fake
4475591002294607.0,14,2,1,fake
4475591149476846.0,14,1,1,fake
4475592176922541.0,14,1,1,fake
4475592445923454.0,14,1,1,fake
4475592546214287.0,14,1,1,fake
4475592819212964.0,14,1,1,fake
4475593372934695.0,14,1,1,fake
4475593846681372.0,14,1,1,fake
4475594190477182.0,14,1,1,fake
4475594211794758.0,14,1,1,fake
4475594819763290.0,14,1,1,fake
4475595922555752.0,14,1,1,fake
4475596064808744.0,14,1,1,fake
4475596295525574.0,14,1,1,fake
4475596396664940.0,14,1,1,fake
4475596530449217.0,14,1,1,fake
4475596715380237.0,14,1,1,fake
4475596841545400.0,14,1,1,fake
4475597915389113.0,14,1,1,fake
4475598157701341.0,14,1,1,fake
4475598308992918.0,14,1,2,fake
4475599533630449.0,14,1,1,fake
4475599823307272.0,14,1,1,fake
4475600473708563.0,14,1,1,fake
4475600590504213.0,14,1,1,fake
4475600716290324.0,14,1,1,fake
4475601999839459.0,14,1,1,fake
4475602017181859.0,14,1,1,fake
4475602176583512.0,14,1,1,fake
4475602549410038.0,14,1,1,fake
4475603418276486.0,14,1,1,fake
4475603719640455.0,14,1,1,fake
4475604306743958.0,14,1,1,fake
4475604470998922.0,14,1,1,fake
4475604642882126.0,14,1,1,fake
4475606211619183.0,14,1,1,fake
4475606307981925.0,14,1,2,fake
4475606454868078.0,14,1,1,fake
4475607259830327.0,14,1,1,fake
4475608275266419.0,14,2,1,fake
4475608995901680.0,14,1,1,fake
4475610296913058.0,14,1,1,fake
4475610925145792.0,14,1,1,fake
4475611554904810.0,14,1,1,fake
4475611718726394.0,14,1,1,fake
4475612347477436.0,14,1,1,fake
4475612426737654.0,14,1,1,fake
4475612654075477.0,14,1,1,fake
4475612800992144.0,14,1,1,fake
4475612837837478.0,14,1,1,fake
4475613156958196.0,14,1,1,fake
