key,id,href
CCS,4,https://www.dvidshub.net/news/218929/rain-shine-239th-ccs-airmen-support-camp-clark-week
CCS,4,https://www.dvidshub.net/news/389660/test
CCS,5,https://www.dvidshub.net/news/375766/14-ftw-cc-congratulates-supt-class-20-20-21-graduates-with-speech
CCS,5,https://www.dvidshub.net/news/263445/final-flights-coast-guard-fixed-wing-aircraft-depart-cc-intl-new-home
CCS,5,https://www.dvidshub.net/news/257383/375th-oss-cc-reflects-heritage-learning-leadership-late-war-chief-grandfather
CCS,5,https://www.dvidshub.net/news/218456/benefield-anechoic-facility-hosts-first-royal-canadian-air-force-plane
CCS,5,https://www.dvidshub.net/news/303335/michigan-national-guard-soldiers-frame-future
CCS,5,https://www.dvidshub.net/news/397736/nmrtc-corpus-christ-holds-change-command
CCS,5,https://www.dvidshub.net/news/389338/us-marines-transfer-authority-middle-east-crisis-response-mission
CCS,6,https://www.dvidshub.net/news/262190/knights-prepare-battle
CCS,6,https://www.dvidshub.net/news/369783/pm-close-combat-squad-provides-guardsmen-situational-awareness-fight-against-covid-19
CCS,6,https://www.dvidshub.net/news/402464/2021-marine-corps-engineer-association-explosive-ordnance-disposal-officer-year
CCS,6,https://www.dvidshub.net/news/154521/3-7-prepares-deployment-through-trap-training
CCS,6,https://www.dvidshub.net/news/370089/coast-guard-training-center-cape-may-leadership-during-covid-19-pandemic
CCS,6,https://www.dvidshub.net/news/167420/airborne-engineer-assault
CCS,6,https://www.dvidshub.net/news/177807/california-air-national-guards-163rd-reconnaissance-wing-re-designation-ceremony
CCS,6,https://www.dvidshub.net/news/316387/comm-airmen-network-during-vigilant-guard
CCS,7,https://www.dvidshub.net/news/180167/magnificent-seventh-returns
CCS,7,https://www.dvidshub.net/news/187373/feel-burn-mcas-yuma-marines-complete-confidence-chamber-cbrn-training
CCS,7,https://www.dvidshub.net/news/291979/annual-north-carolina-8th-annual-operation-kids-guard-kicks-off
CCS,7,https://www.dvidshub.net/news/194470/service-members-with-mwss-372-vmm-363-mals-16-return-home
CCS,7,https://www.dvidshub.net/news/186789/georgia-marine-participates-five-peak-challenge
CCS,7,https://www.dvidshub.net/news/193975/director-eotg-sets-down-mantle-after-34-years-service
CCS,7,https://www.dvidshub.net/news/382255/52nd-combat-communications-squadron
CCS,7,https://www.dvidshub.net/news/378453/amc-leadership-visits-jb-mdl
CCS,8,https://www.dvidshub.net/news/378711/team-dover-welcomes-back-18th-air-force-commander
CCS,8,https://www.dvidshub.net/news/194609/chief-petty-officer-birthday-celebration-dedication-ceremony
CCS,8,https://www.dvidshub.net/news/295195/rain-shine
CCS,8,https://www.dvidshub.net/news/297089/621st-crw-responds-with-seamless-air-mobility-command-and-control-operations
CCS,8,https://www.dvidshub.net/news/330755/50th-space-wing-commander-holds-1st-commanders-call
CCS,8,https://www.dvidshub.net/news/205649/secfor-marines-ace-target-practice
CCS,8,https://www.dvidshub.net/news/189715/clb-5-gears-up-deployment-during-itx-2-16
CCS,8,https://www.dvidshub.net/news/159097/nugent-visits-mcb-hawaii-congressman-rides-with-marines-simulated-convoy
CCS,9,https://www.dvidshub.net/news/159758/war-dogs-return
CCS,9,https://www.dvidshub.net/news/196779/first-team-returns
CCS,9,https://www.dvidshub.net/news/321346/507th-arw-announces-quarterly-award-winners
CCS,9,https://www.dvidshub.net/news/154643/7th-marines-conduct-embassy-reinforcement-training
CCS,9,https://www.dvidshub.net/news/152959/7th-regiment-maintains-combat-readiness
CCS,9,https://www.dvidshub.net/news/312188/once-marine-always-part-family
CCS,9,https://www.dvidshub.net/news/321277/tinker-reservists-earn-ccaf-degrees
CCS,10,https://www.dvidshub.net/news/332446/critical-events-developing-concept-operations-terrain-shaping-obstacles
CCS,10,https://www.dvidshub.net/news/247494/colonel-edwards-takes-first-flight-bomb-wing-commander
CCS,10,https://www.dvidshub.net/news/188090/future-now-5-11-convoy-training-goes-virtual
CCS,10,https://www.dvidshub.net/news/399980/inside-command-post
CCS,10,https://www.dvidshub.net/news/399979/command-post-24-hour-duties
CCS,10,https://www.dvidshub.net/news/353491/2nd-air-force-commander-visits-goodfellow
CCS,10,https://www.dvidshub.net/news/292728/communication-key
CCS,10,https://www.dvidshub.net/news/217911/calm-chaos-cct-students-under-pressure-tactics-exercise
Centurion,1,https://www.dvidshub.net/news/354833/centurions-receive-heros-welcome
Centurion,1,https://www.dvidshub.net/news/333231/bridgeport-recruiter-earns-centurion-title
Centurion,1,https://www.dvidshub.net/news/294165/panther-brigade-celebrates-centurion-jump
Centurion,1,https://www.dvidshub.net/news/391584/20th-fw-airman-earns-centurion-award
Centurion,1,https://www.dvidshub.net/news/380023/changing-100-lives-recruiters-transition-centurion
Centurion,1,https://www.dvidshub.net/news/248054/shaw-weasel-receives-honor-guard-centurion-award
Centurion,1,https://www.dvidshub.net/news/152703/centurions-challenge-army-and-navy-reserve-medical-units
Centurion,1,https://www.dvidshub.net/news/264966/modern-centurion-changing-100-lives-through-navy-recruiting
Centurion,10,https://www.dvidshub.net/news/231205/8th-mps-centurions-lead-way-strengthen-multinational-partnerships-during-shanti-prayas-iii
Centurion,10,https://www.dvidshub.net/news/401390/new-orleans-recruiter-receives-highest-recruiting-award-nation
Centurion,10,https://www.dvidshub.net/news/359623/nrd-new-england-recruiter-week-ae1-michael-champeau
Centurion,10,https://www.dvidshub.net/news/386421/houston-recruiter-earns-top-recruiting-accolade-nation
Centurion,10,https://www.dvidshub.net/news/396039/fort-gordon-soldiers-complete-186-mile-norwegian-foot-march
Centurion,10,https://www.dvidshub.net/news/192639/army-mom-raises-bar-resiliency
Centurion,10,https://www.dvidshub.net/news/190454/cnp-and-cnrc-visit-nrd-raleigh
CH-46,1,https://www.dvidshub.net/news/376144/laircm-testing-kc-46
CH-46,1,https://www.dvidshub.net/news/392835/jb-mdl-kc-46-familiarization
CH-46,1,https://www.dvidshub.net/news/371751/vp-46-change-command-article
CH-46,1,https://www.dvidshub.net/news/352905/kc-46-undergoes-warps-testing
CH-46,1,https://www.dvidshub.net/news/334866/kc-46-cargo-validation-tool
CH-46,1,https://www.dvidshub.net/news/322212/kc-46-first-operational-refueling
CH-46,1,https://www.dvidshub.net/news/314491/mcconnell-begin-kc-46-check
CH-46,1,https://www.dvidshub.net/news/311535/reservists-refuel-train-with-kc-46
CH-46,2,https://www.dvidshub.net/news/310134/kc-46-arrives-combat-training
CH-46,2,https://www.dvidshub.net/news/296065/kc-46-simulators-now-pease
CH-46,2,https://www.dvidshub.net/news/284621/japan-af-acquaints-with-kc-46
CH-46,2,https://www.dvidshub.net/news/401514/vp-46-grey-knights-change-command
CH-46,2,https://www.dvidshub.net/news/330228/kc-46-rvs-research-continue-mcconnell
CH-46,3,https://www.dvidshub.net/news/313941/optometry-leads-kc-46-laser-program
CH-46,3,https://www.dvidshub.net/news/370003/old-kc-135-refuels-new-kc-46
CH-46,3,https://www.dvidshub.net/news/372130/future-now-first-kc-46-arrives-sjafb
CH-46,3,https://www.dvidshub.net/news/369837/mcconnell-first-test-kc-46-nvg-flights
CH-46,3,https://www.dvidshub.net/news/356425/kc-46-completes-first-around-world-flight
CH-46,3,https://www.dvidshub.net/news/338716/kanza-warriors-deliver-first-kc-46-pease
CH-46,4,https://www.dvidshub.net/news/327542/mcconnell-identify-kc-46-aeromedical-evacuation-capabilities
CH-46,4,https://www.dvidshub.net/news/316608/373rd-trs-begin-kc-46-courses-year
CH-46,4,https://www.dvidshub.net/news/308945/team-fairchild-first-train-refueling-kc-46
CH-46,4,https://www.dvidshub.net/news/302454/kc-46-completes-phase-ii-receiver-testing
CH-46,4,https://www.dvidshub.net/news/287623/kc-46-pilot-selection-board-calls-nominations
CH-46,4,https://www.dvidshub.net/news/280036/kc-46-pegasus-returns-edwards-flight-tests
CH-46,4,https://www.dvidshub.net/news/252013/mcconnell-completes-267-million-kc-46-construction
CH-46,4,https://www.dvidshub.net/news/388599/breaking-barriers-first-kc-46-all-female-flight
CH-46,5,https://www.dvidshub.net/news/377057/kc-46-refuels-navy-aircraft-during-coronet-missions
CH-46,5,https://www.dvidshub.net/news/373973/kc-46-completes-its-first-aeromedical-evacuation-mission
CH-46,5,https://www.dvidshub.net/news/342604/travis-60th-aps-has-first-experience-with-kc-46
CH-46,5,https://www.dvidshub.net/news/331375/two-more-kc-46-pegasus-welcomed-97-amw
CH-46,5,https://www.dvidshub.net/news/315381/team-mcconnell-performs-kc-46-fuel-tank-maintenance
CH-46,5,https://www.dvidshub.net/news/403728/semper-paratus-vp-46-training-flight-turned-rescue-mission
CH-46,5,https://www.dvidshub.net/news/180089/fairchild-maintainers-enhance-test-and-support-new-kc-46
CH-46,6,https://www.dvidshub.net/news/156230/altus-air-force-base-continues-preparations-kc-46
CH-46,6,https://www.dvidshub.net/news/401412/97-amxs-establishes-service-wide-foundation-kc-46-maintenance
CH-46,6,https://www.dvidshub.net/news/397446/ellsworth-b-1-crew-refuels-with-kc-46-first-time
CH-46,6,https://www.dvidshub.net/news/382914/kc-46-tests-command-and-control-during-abms-onramp-3
CH-46,6,https://www.dvidshub.net/news/367590/task-force-46-receives-call-duty-covid-19-response
CH-46,6,https://www.dvidshub.net/news/350271/new-reserve-crew-chief-also-sees-spirit-kc-46
CH-46,6,https://www.dvidshub.net/news/342582/373rd-trs-begins-training-first-kc-46-pipeline-airmen
CH-46,7,https://www.dvidshub.net/news/344987/rice-family-duo-flies-kc-46-new-home-pease
CH-46,7,https://www.dvidshub.net/news/312805/mcconnell-crews-complete-first-kc-46-local-flights-refueling
CH-46,7,https://www.dvidshub.net/news/250984/serving-nation-and-state-wva-doctors-storied-46-year-career
CH-46,7,https://www.dvidshub.net/news/220106/edwards-boom-operators-set-sight-future-kc-46-testing
CH-46,7,https://www.dvidshub.net/news/177301/mcas-cherry-point-conducts-final-dod-h-46-flight
CH-46,7,https://www.dvidshub.net/news/154077/retired-brigadier-general-nears-second-retirement-after-46-years
CH-46,8,https://www.dvidshub.net/news/386453/kc-46-dcc-receives-black-letter-initial-zero-discrepancy-inspection
CH-46,8,https://www.dvidshub.net/news/380417/usamma-recognizes-longest-serving-civilian-employee-after-46-year-career
CH-46,8,https://www.dvidshub.net/news/377303/airmen-perform-first-reserve-lead-kc-46-cargo-load-mission
CH-46,8,https://www.dvidshub.net/news/351975/altus-maintenance-leads-first-kc-46-landing-gear-strut-removal
CH-46,8,https://www.dvidshub.net/news/302192/jb-mdl-takes-first-step-toward-kc-46-with-construction-groundbreaking
CH-46,9,https://www.dvidshub.net/news/171893/sea-knights-final-flight
CH-46,9,https://www.dvidshub.net/news/215204/ima-program-lets-crew-chief-ground-floor-kc-46-program
CH-46,9,https://www.dvidshub.net/news/309266/charlie-company-1-46-breaks-stigmas-fosters-relationship-with-local-middle-school
CH-46,10,https://www.dvidshub.net/news/208675/29-years-after-injury-pararescuemen-gives-back-airmen
CH-46,10,https://www.dvidshub.net/news/214251/aber-46-year-veteran-pilot-retiring-us-army-parachute-team
CH-47,2,https://www.dvidshub.net/news/335169/47-mdg-undergoes-medical-squadron-reform
CH-47,2,https://www.dvidshub.net/news/265131/uss-dallas-wardroom-visits-vp-47
CH-47,2,https://www.dvidshub.net/news/211296/chief-navy-chaplains-visits-vp-47
CH-47,2,https://www.dvidshub.net/news/333044/national-guard-rescue-team-evacuates-26-people-rainy-pass-lodge
CH-47,2,https://www.dvidshub.net/news/336676/lon-herbert-47-years-hard-work-recognized
CH-47,2,https://www.dvidshub.net/news/264693/ceremony-honors-mcclaughertys-47-year-service-career
CH-47,2,https://www.dvidshub.net/news/187444/cav-unit-conducts-urban-operations-training
CH-47,3,https://www.dvidshub.net/news/248023/pennsylvania-national-guard-sends-aircraft-crew-support-irma-response
CH-47,3,https://www.dvidshub.net/news/249782/pennsylvania-national-guard-sends-aircraft-crews-assist-puerto-ricos-relief-efforts
CH-47,3,https://www.dvidshub.net/news/399863/photo-essay-89b-ammunition-supply-course-students-build-sling-loading-skills-fort-mccoy
CH-47,3,https://www.dvidshub.net/news/393717/1-109th-infantry-regiment-conducts-aerial-movement
CH-47,3,https://www.dvidshub.net/news/173464/leapfest-lands-rhode-island
CH-47,3,https://www.dvidshub.net/news/158785/2-23in-readies-future-air-assaults
CH-47,3,https://www.dvidshub.net/news/395698/ang-paint-facility-paints-p-47-scheme-thunderbolt-ii
CH-47,4,https://www.dvidshub.net/news/293077/132-new-york-national-guard-airmen-and-soldiers-assigned-hurricane-florence-response-missions
CH-47,4,https://www.dvidshub.net/news/171761/rochester-national-guard-helicopters-head-rhode-island-international-parachute-competition-leapfest-competition-support-improves-pilot-crew-training-proficiency
CH-47,4,https://www.dvidshub.net/news/337419/photo-essay-chinook-refueling-operations-sparta-fort-mccoy-airport
CH-47,5,https://www.dvidshub.net/news/329130/photo-essay-illinois-national-guard-chinook-helicopters-crews-support-training-fort-mccoy
CH-47,5,https://www.dvidshub.net/news/330249/r-day-begins-47-month-journey-usma-class-2023
CH-47,5,https://www.dvidshub.net/news/184475/gone-but-not-forgotten-wreaths-honor-those-who-gave-all
CH-47,5,https://www.dvidshub.net/news/167002/parachuting-into-recommissioning
CH-47,5,https://www.dvidshub.net/news/335676/photo-essay-sling-load-hook-up-training
CH-47,5,https://www.dvidshub.net/news/334796/photo-essay-89b-ammunition-supply-course-students-build-sling-loading-skills-fort-mccoy
CH-47,5,https://www.dvidshub.net/news/246990/pennsylvania-army-national-guard-sends-helicopters-crew-texas
CH-47,6,https://www.dvidshub.net/news/247158/singapore-air-force-supports-hurricane-relief-texas
CH-47,6,https://www.dvidshub.net/news/209201/texas-guardsmen-sling-load-apache-helicopter-with-chinook
CH-47,6,https://www.dvidshub.net/news/306819/master-sgt-degenaro-final-flight
CH-47,7,https://www.dvidshub.net/news/369711/ny-army-national-guard-helicopter-crews-conduct-water-bucket-training-over-lake-ontario
CH-47,7,https://www.dvidshub.net/news/290224/arnold-afb-emergency-management-services-conduct-mh-47-familiarization-training
CH-47,7,https://www.dvidshub.net/news/205009/thunderbolt-leaders-tackle-mungadai-with-resiliency-teamwork
CH-47,7,https://www.dvidshub.net/news/190298/chinook-soldiers-maintaining-warfighting-capabilities
CH-47,7,https://www.dvidshub.net/news/226138/tinker-celebrates-75-years-douglas-c-47-skytrain-aircraft-profile
CH-47,7,https://www.dvidshub.net/news/346123/lcla-aerial-resupply
CH-47,7,https://www.dvidshub.net/news/175893/washington-army-and-air-guardsmen-join-airborne-exercise
CH-47,8,https://www.dvidshub.net/news/226830/singapore-af-enhances-red-flag-17-2
CH-47,8,https://www.dvidshub.net/news/208946/lrs-company-completes-last-jump-before-deactivation
CH-47,8,https://www.dvidshub.net/news/401314/each-strengthens-emergency-response-during-mountain-guardian-21
CH-47,8,https://www.dvidshub.net/news/275567/eaats-atb-cargo-conducts-water-bucket-operations-support-controlled-burns-with-dmva-department-forestry-and-wildlife
CH-47,9,https://www.dvidshub.net/news/336805/dhr-human-resources-employee-vietnam-vet-retires-with-47-years-federal-service
CH-47,9,https://www.dvidshub.net/news/393580/task-force-phoenix-lights-up-fort-sill-during-aerial-gunnery-qualifications
CH-47,9,https://www.dvidshub.net/news/156937/new-york-army-and-air-national-guardsmen-train-together-hancock-field-saturday
CH-47,9,https://www.dvidshub.net/news/292609/pennsylvania-national-guard-sends-crew-aircraft-support-florence-response
CH-47,9,https://www.dvidshub.net/news/168381/long-island-aviation-support-company-changes-command
CH-47,10,https://www.dvidshub.net/news/161253/whether-ground-air-more-than-land-training-saber-junction-15
CH-47,10,https://www.dvidshub.net/news/280653/army-participates-helo-lift-itb-students
CH-47,10,https://www.dvidshub.net/news/226817/sling-load-training-with-hhc-stb-1st-armored-division-sustainment-brigade
CH-47,10,https://www.dvidshub.net/news/350575/nebraska-stands-up-hooks-up-new-airborne-infantry-battalion
CH-47,10,https://www.dvidshub.net/news/168330/long-island-national-guard-aviation-support-company-gets-new-commander-saturday
CH-53,1,https://www.dvidshub.net/news/186793/marines-announce-deceased-ch-53-incident-hawaii-biographies-included
CH-53,1,https://www.dvidshub.net/news/245489/53-sb-strengthens-schriever-ties
CH-53,1,https://www.dvidshub.net/news/355491/capital-guardian-cadets-class-53-graduate
CH-53,1,https://www.dvidshub.net/news/294169/13th-esc-celebrates-53-years-service
CH-53,1,https://www.dvidshub.net/news/263271/unified-diversity-bsc-celebrates-53-years
CH-53,1,https://www.dvidshub.net/news/216223/keeping-jb-chs-target
CH-53,1,https://www.dvidshub.net/news/364556/partnership-revives-h-53-rotor-head-program
CH-53,1,https://www.dvidshub.net/news/156205/hmht-302-beans-bullets-band-aids
CH-53,2,https://www.dvidshub.net/news/361498/frce-produces-h-53-fitting-fill-supply-gaps
CH-53,2,https://www.dvidshub.net/news/399760/ntag-san-antonio-salutes-texas-native-during-women-veterans-day
CH-53,2,https://www.dvidshub.net/news/380571/physician-assistant-week-honors-53-years-frontline-medical-service
CH-53,2,https://www.dvidshub.net/news/253145/recon-and-british-ride-stallion-up-coast
CH-53,2,https://www.dvidshub.net/news/377218/navsup-wss-awards-h-53-pbl-contract-parker-hannifin-corp
CH-53,2,https://www.dvidshub.net/news/394146/ch-lt-col-daniel-pulju-promotion-colonel
CH-53,2,https://www.dvidshub.net/news/166615/3-8-marines-train-tactical-recovery-aircraft-and-personnel
CH-53,2,https://www.dvidshub.net/news/268678/ch-47-working-groups-oversight-earns-award
CH-53,3,https://www.dvidshub.net/news/186407/marine-ch-53e-helicopter-incident-over-hawaii
CH-53,3,https://www.dvidshub.net/news/186382/marine-ch-53e-helicopter-incident-over-hawaii
CH-53,3,https://www.dvidshub.net/news/175146/media-advisory-ch-53e-mishap-camp-lejeune
CH-53,3,https://www.dvidshub.net/news/391830/after-v-22-success-frce-eyes-reduced-turnaround-time-h-53
CH-53,3,https://www.dvidshub.net/news/376427/t64-turnaround-frce-makes-huge-gains-h-53-helicopter-engine-overhauls
CH-53,3,https://www.dvidshub.net/news/373021/ch-53k-king-stallion-completes-first-sea-trials
CH-53,3,https://www.dvidshub.net/news/346794/new-cnatt-training-hangar-opens-preparation-ch-53k
CH-53,4,https://www.dvidshub.net/news/155558/wait-over-families-2-1
CH-53,4,https://www.dvidshub.net/news/335570/photo-essay-ch-47-training-support-fort-mccoy
CH-53,4,https://www.dvidshub.net/news/254925/mag-24-gives-ch-53e-helicopter-bird-bath
CH-53,4,https://www.dvidshub.net/news/186461/marines-identified-ch-53e-helicopter-incident-over-hawaii
CH-53,4,https://www.dvidshub.net/news/186420/update-marine-ch-53e-helicopter-incident-over-hawaii
CH-53,4,https://www.dvidshub.net/news/375080/marines-with-2d-mardiv-participate-exercise-deep-water
CH-53,4,https://www.dvidshub.net/news/372909/team-facilitates-h-53-repair-middle-east-without-ever-leaving-cherry-point
CH-53,4,https://www.dvidshub.net/news/286170/paratrooper-awarded-bronze-star-medal-with-valor-53-years-after-operation-power-pack
CH-53,5,https://www.dvidshub.net/news/285831/army-community-service-celebrates-53-years-supporting-soldiers-families-with-fort-drum-community
CH-53,5,https://www.dvidshub.net/news/368982/command-post-airmen-respond-alert-jb-chs-nearby-tornadoes
CH-53,5,https://www.dvidshub.net/news/335521/photo-essay-soldier-directs-ch-47-sling-load-ops
CH-53,5,https://www.dvidshub.net/news/335504/photo-essay-ch-47-chinook-aircrew-work-fort-mccoy
CH-53,5,https://www.dvidshub.net/news/276688/first-ch-53k-king-stallion-being-delivered-us-marines
CH-53,5,https://www.dvidshub.net/news/158789/talon-reach-v-provides-essential-training-ioc
CH-53,5,https://www.dvidshub.net/news/175189/media-advisory-ch-53e-hrst-training-mishap-camp-lejeune
CH-53,5,https://www.dvidshub.net/news/174496/hmht-302-demonstrates-ch-53e-capabilities-with-2nd-transportation-battalion
CH-53,6,https://www.dvidshub.net/news/163142/clb-22-marines-ch-53e-pilots-perform-external-lifts
CH-53,6,https://www.dvidshub.net/news/316242/george-stueber-fort-benning-deputy-garrison-commander-retires-after-53-years-federal-service
CH-53,6,https://www.dvidshub.net/news/247965/states-across-nation-launch-florida-support-task-force-53-florida-national-guard
CH-53,6,https://www.dvidshub.net/news/165291/water-covers-two-thirds-earth-2nd-intel-covers-rest
CH-53,6,https://www.dvidshub.net/news/356164/joint-team-solves-engine-integration-issues-ch-53k-king-stallion
CH-53,6,https://www.dvidshub.net/news/168006/1st-eod-company-gets-versatile-with-pre-deployment-training
CH-53,6,https://www.dvidshub.net/news/211423/scattered-pieces-super-stallion-students-learn-repair-ch-53e
CH-53,6,https://www.dvidshub.net/news/188246/marines-with-hmh-464-load-ch-53es-preparation-operation-cold-response
CH-53,7,https://www.dvidshub.net/news/346894/avmc-aviation-development-team-preps-new-ch-47-engine-ground-run
CH-53,7,https://www.dvidshub.net/news/283513/australia-amphib-capabilities-strengthened-through-teamwork
CH-53,7,https://www.dvidshub.net/news/307099/national-guard-cavalry-troopers-get-lift-rochester-based-ch-47s
CH-53,7,https://www.dvidshub.net/news/318556/among-elite-ivy-rangers-compete-best-ranger-competition
CH-53,7,https://www.dvidshub.net/news/211851/vice-adm-thomas-s-rowden-visits-uss-john-paul-jones-ddg-53-uss-chung-hoon-ddg-93
CH-53,7,https://www.dvidshub.net/news/190156/james-meredith-civil-rights-icon-reunited-with-military-escorts-53-years-later-fort-hood-black-history-month-observance
CH-53,7,https://www.dvidshub.net/news/191538/ny-army-national-guard-ch-47-crew-balances-rooftop-air-guard-training-exercise
CH-53,7,https://www.dvidshub.net/news/363419/titanic-influence-famed-explorer-celebrates-five-decade-partnership-with-onr
CH-53,8,https://www.dvidshub.net/news/402843/faces-gt-239-malmstroms-missileers
CH-53,8,https://www.dvidshub.net/news/303481/94-year-old-veteran-continues-serve
CH-53,8,https://www.dvidshub.net/news/395279/uss-john-paul-jones-returns-5th-and-7th-fleet-deployment
CH-53,8,https://www.dvidshub.net/news/332029/tight-stitched-family
CH-53,8,https://www.dvidshub.net/news/254325/uss-mobile-bay-tests-new-aegis-weapon-system
CH-53,8,https://www.dvidshub.net/news/205273/usa-brazil-remain-undefeated-cism-womens-basketball
CH-53,8,https://www.dvidshub.net/news/202264/navys-kyle-hooker-repeats-army-sweeps-armed-forces-triathlon
CH-53,8,https://www.dvidshub.net/news/386310/earning-green-beret-becoming-national-guard-special-forces-team-member
CH-53,9,https://www.dvidshub.net/news/364897/teamwork-ingenuity-and-hard-work-help-frce-overcome-production-challenges
CH-53,9,https://www.dvidshub.net/news/190647/grapple-deploys-africa
CH-53,9,https://www.dvidshub.net/news/204656/cutter-alert-back-astoria-following-record-drug-seizure
CH-53,9,https://www.dvidshub.net/news/398304/ge-parts-reclamation-program-saves-time-money-frce-engine-lines
CH-53,9,https://www.dvidshub.net/news/404605/floridas-drug-demand-reduction-outreach-program-named-third-time-winner-secretary-defense-community-drug-awareness-award
CH-53,9,https://www.dvidshub.net/news/335156/seattle-fleet-week-2019-draws-close
CH-53,9,https://www.dvidshub.net/news/354038/121st-air-refueling-wing-helps-support-nato-mission
CH-53,9,https://www.dvidshub.net/news/375015/uss-mobile-bay-holds-change-command
CH-53,10,https://www.dvidshub.net/news/216832/45th-sw-supports-successful-delta-iv-wgs-8-launch
CH-53,10,https://www.dvidshub.net/news/244317/makes-us-feel-better-exchange-delivers-lifeline-soldiers-supporting-nato-mission-poland
CH-53,10,https://www.dvidshub.net/news/304189/end-era-generations-kept-heart-inland-waterways-beating
CH-53,10,https://www.dvidshub.net/news/256255/turning-adversity-into-victory
CH-53,10,https://www.dvidshub.net/news/306339/erie-township-sanitary-sewer-project-phase-completed
CH-53,10,https://www.dvidshub.net/news/391382/over-100-years-experience-snow-removal-operations-fort-devens-rfta
CH-53,10,https://www.dvidshub.net/news/334167/uss-spruance-mobile-bay-sailors-volunteer-mission-during-seattle-fleet-week
